NCESSCH,TEACHERS
510180002811,69.86
510180002816,110.36
510180002973,1.5
510180003007,2.92
510183000114,103.91
510183000764,29.95
510183000765,20.06
510183000769,28.39
510183000770,26.92
510183000771,25.28
510183000772,103.46
510183000773,66.61
510183000774,44.7
510183000776,100.99
510183000777,33.09
510183000779,31.22
510183000780,77.65
510183000781,28.45
510183001617,42.63
510183001995,35.6
510183001996,42.6
510183002191,86.79
510183002277,67.12
510183002338,93.75
510183002506,44.32
510183002535,38.01
510183002691,
510183002772,43.13
510183002775,
510183002824,
510186000602,41.29
510186000782,119.31
510186000783,38.75
510186000785,40.22
510186000787,42.68
510186002150,68.0
510186002761,39.09
510186002766,68.61
510186003005,
510189000123,44.71
510189000133,38.0
510189000537,
510189000788,25.0
510189000789,33.5
510189000790,70.63
510189000792,25.5
510189000793,28.5
510189000794,31.0
510189000795,94.75
510189000796,34.5
510189000797,37.0
510189000798,24.5
510189000799,65.1
510189000800,58.49
510189000801,33.91
510189000802,29.5
510189000803,63.83
510189000804,104.54
510189000805,
510189000806,100.99
510189000807,
510189000808,34.5
510189000809,99.5
510189000810,
510189000811,96.31
510189000812,33.0
510189000813,24.01
510189000814,36.0
510189000815,30.5
510189000816,32.0
510189000817,35.0
510189000818,22.5
510189000819,20.0
510189000820,31.0
510189000821,29.0
510189000822,28.8
510189000823,30.5
510189000824,27.5
510189000825,15.0
510189000826,25.5
510189000827,26.5
510189000828,32.5
510189000829,20.17
510189000830,30.0
510189000831,34.0
510189000832,61.35
510189000834,19.0
510189000835,91.71
510189000869,30.0
510189001128,31.5
510189001384,35.5
510189001622,59.8
510189001624,31.0
510189001850,72.16
510189001851,90.45
510189001908,
510189001911,50.81
510189001912,33.0
510189002123,28.5
510189002124,22.0
510189002278,88.98
510189002410,34.8
510189002440,56.53
510189002441,34.5
510189002442,
510189002536,33.5
510189002756,34.75
510189002757,60.17
510189002788,35.5
510189002833,49.23
510189002837,88.54
510189002840,
510189002841,
510189002842,
510189002844,
510189002845,
510189002856,
510189002940,
510189002952,
510189002953,25.0
510192000837,78.22
510192000838,22.67
510192000839,20.35
510192000840,54.02
510192000847,56.83
510192000848,18.23
510192000853,18.59
510192000855,26.18
510192000857,17.0
510192000859,32.07
510192000860,21.0
510192002125,74.85
510192002443,16.83
510192002839,26.0
510195000861,6.26
510195000862,16.79
510198000357,50.47
510198000865,65.01
510198000866,48.48
510198000867,80.55
510198000870,47.5
510198002279,19.5
510198002421,
510201000547,39.0
510201000872,15.92
510201000873,31.96
510201000874,38.47
510201000875,68.17
510201000876,35.0
510201000877,32.0
510201000906,27.0
510201002444,48.4
510207000878,23.36
510207000879,21.36
510207000880,18.38
510210000881,61.46
510210000882,89.64
510210000883,46.0
510210000884,40.95
510210002445,48.45
510212000885,38.75
510212000886,48.75
510212002151,34.96
510212002339,33.96
510216000887,30.0
510216000888,34.0
510216000889,31.8
510217302229,
510217402230,
510217502231,
510217602232,
510217702233,
510219000890,22.0
510219000891,23.0
510219000892,11.8
510219000894,29.0
510219000896,19.77
510219000898,
510219000900,25.08
510219000901,18.0
510219000902,13.5
510219000904,27.61
510219002152,65.25
510222000905,20.95
510222000907,15.37
510225000134,35.56
510225000908,6.67
510225000911,8.33
510225000912,72.96
510225000913,130.56
510225000914,37.5
510225000915,
510225000917,24.33
510225000918,38.83
510225000919,11.97
510225000921,79.66
510225000922,7.83
510225000923,115.02
510225000924,113.51
510225000925,28.5
510225000926,15.83
510225000928,126.75
510225000929,34.99
510225000930,31.07
510225000931,86.18
510225000932,37.96
510225000933,90.73
510225000934,30.79
510225000935,40.33
510225000936,8.83
510225001131,77.58
510225001143,36.61
510225001148,31.42
510225001158,36.0
510225001627,136.23
510225001632,36.5
510225001633,33.33
510225001845,30.83
510225001852,30.37
510225001853,24.83
510225001855,37.83
510225001913,82.46
510225001914,40.5
510225001915,42.0
510225002153,33.5
510225002154,35.0
510225002281,
510225002282,99.0
510225002283,43.66
510225002285,129.9
510225002286,48.33
510225002287,34.9
510225002288,99.92
510225002289,41.83
510225002411,117.82
510225002412,40.33
510225002413,38.5
510225002414,84.24
510225002415,32.01
510225002446,84.65
510225002447,129.35
510225002448,38.5
510225002449,45.83
510225002450,125.96
510225002451,120.11
510225002452,49.0
510225002514,47.25
510225002538,121.52
510225002539,41.83
510225002540,44.78
510225002751,48.66
510225002755,41.47
510225002762,45.46
510225002764,123.0
510225002773,44.83
510225002774,50.84
510225002776,41.33
510225002809,31.0
510225002812,123.49
510225002817,127.56
510225002831,71.42
510225002832,48.87
510225002853,106.61
510225002864,40.86
510225002865,127.85
510225002949,
510225002954,49.0
510225002955,60.33
510225002965,102.24
510225002969,118.65
510225002970,6.0
510225002980,47.0
510225002989,10.26
510225003001,93.81
510225003026,41.53
510225003027,
510225003028,8.2
510228000939,109.93
510228000942,46.77
510228001930,87.94
510228002036,42.97
510228002066,35.96
510228002838,41.97
510231000944,28.1
510231000946,17.83
510231000947,18.58
510231000949,19.33
510234000603,19.0
510234000952,30.0
510234000955,52.79
510234000956,105.66
510234000959,27.5
510234000960,79.49
510234000961,30.0
510234000962,49.84
510234000963,20.1
510234000964,27.0
510234000965,32.0
510234000966,21.9
510234000967,50.65
510234000968,29.13
510234000970,19.5
510234002205,13.5
510234002206,
510234002976,
510236000738,
510236000976,43.0
510236000977,47.0
510236000978,143.53
510236000979,47.0
510236001854,40.98
510236002067,40.0
510236002226,78.82
510236002637,81.13
510237000972,45.66
510237000973,26.5
510237000974,25.5
510237000975,32.16
510239000982,56.97
510239000983,68.41
510239002227,52.25
510239002292,58.48
510240000988,41.13
510240000989,43.25
510240002616,26.0
510240002617,20.0
510240002618,8.0
510243000993,31.99
510243000994,29.86
510243001388,31.02
510246000995,32.27
510246000996,40.74
510246001002,31.88
510246001004,33.18
510246001006,25.88
510246001007,48.57
510246001008,64.18
510246001009,51.88
510246002453,
510249001012,30.83
510249002195,19.58
510249002293,37.19
510252000178,39.08
510252000916,29.61
510252001013,29.47
510252001014,24.56
510252001016,84.8
510252001017,59.98
510252001019,78.92
510252001020,55.55
510252001021,36.01
510252001023,27.03
510252001024,22.73
510252001025,33.36
510252001026,36.55
510252001029,24.82
510252001859,42.59
510252001916,22.48
510252002126,30.5
510252002155,
510252002541,32.3
510252002818,42.89
510252002994,1.99
510258001032,48.01
510258001033,37.0
510258001160,33.96
510258001917,24.55
510261001037,50.0
510261001038,47.0
510261001039,45.5
510261002156,62.0
510264000358,39.0
510264001001,
510264001040,30.5
510264001041,26.78
510264001043,42.0
510264001044,25.5
510264001047,98.25
510264001049,36.0
510264001050,55.99
510264001051,36.5
510264001052,22.0
510264001054,34.0
510264001055,38.92
510264001056,72.1
510264001059,37.0
510264001060,28.0
510264001061,39.5
510264001062,29.34
510264001063,96.07
510264001065,33.0
510264001068,35.0
510264001070,27.0
510264001071,27.67
510264001072,33.0
510264001074,36.0
510264001075,32.0
510264001076,92.72
510264001077,27.0
510264001237,59.93
510264001238,
510264001451,83.54
510264001453,121.79
510264001637,27.01
510264002068,39.0
510264002208,68.86
510264002296,35.0
510264002298,57.21
510264002343,41.0
510264002344,28.69
510264002422,26.0
510264002470,11.0
510264002471,33.0
510264002696,9.0
510264002857,21.0
510264002987,1.83
510264003015,2.87
510267001078,70.65
510267001079,93.61
510267001081,47.48
510267001082,95.09
510267001083,34.31
510267001084,33.03
510267001085,52.15
510267001087,37.93
510267001088,28.85
510267001089,48.55
510267001090,65.86
510267001092,10.0
510267001094,21.0
510267001095,20.11
510267001096,40.11
510267001097,36.48
510267001098,128.11
510267001100,35.34
510267001101,53.44
510267001104,100.91
510267001105,57.25
510267001108,35.26
510267001109,39.92
510267001112,28.72
510267001113,54.41
510267001116,34.32
510267001117,107.3
510267001119,
510267001120,57.46
510267001121,33.36
510267001122,118.7
510267001123,88.7
510267001125,39.01
510267001126,37.7
510267001127,21.32
510267001134,59.67
510267001135,40.67
510267001136,40.22
510267001137,23.61
510267001140,36.44
510267001141,25.25
510267001142,25.04
510267001144,26.2
510267001146,18.57
510267001147,33.13
510267002128,
510267002210,37.12
510267002211,28.67
510267002843,
510267002943,
510267002948,
510267003018,52.94
510271000554,35.0
510271000555,36.0
510271001155,37.51
510271001161,
510271002963,18.35
510273001159,32.61
510273001392,42.83
510273001941,28.3
510276001162,22.17
510276001163,37.4
510279001165,21.0
510279001166,29.46
510279001167,8.83
510279001169,21.63
510279001942,42.89
510279001943,26.93
510282001172,28.41
510282001173,18.63
510282001174,96.05
510282001175,65.96
510282001176,36.92
510282001177,19.14
510282002196,27.42
510282002340,39.67
510282002746,
510282002760,
510282002854,28.68
510285000578,
510285001179,28.88
510285001180,35.97
510285001181,45.52
510285001182,24.62
510285001183,15.92
510285001184,26.46
510285002799,27.91
510285002801,28.33
510285002964,3.0
510288001185,20.59
510288001186,16.18
510288001187,20.82
510288001188,76.26
510288001189,20.0
510288001191,30.96
510288001192,16.94
510291001196,36.86
510291001198,80.14
510291001200,33.0
510291001202,33.86
510291001203,34.0
510291001204,24.0
510291002794,55.0
510294001206,42.52
510294001208,35.52
510294001209,20.8
510294001210,44.67
510294001213,39.71
510294001214,47.36
510294001216,36.43
510294001217,25.37
510294001218,40.54
510294001219,23.75
510294001220,35.7
510294001221,17.86
510294001224,32.0
510294001226,33.29
510294001227,58.19
510294001228,18.67
510294001395,45.86
510294001856,
510294002454,18.67
510298001230,32.0
510298001231,58.0
510298001232,35.38
510298002157,24.0
510300000375,91.27
510300001018,
510300001234,45.52
510300001239,43.78
510300001241,59.89
510300001242,30.0
510300001245,44.0
510300001249,30.99
510300001250,81.5
510300001252,35.67
510300001253,38.0
510300001254,28.17
510300001255,90.05
510300001257,45.0
510300001258,35.75
510300001264,35.99
510300001265,43.4
510300002069,36.0
510300002301,
510300002472,32.0
510300002473,13.0
510300002474,10.0
510300002625,32.0
510300002829,11.0
510300002859,13.0
510303001268,102.37
510303001269,50.09
510303001270,
510303001398,40.25
510303002105,35.5
510303002416,23.86
510303002789,50.21
510306001271,53.81
510306001272,62.0
510306002130,49.0
510306002863,
510309001275,35.0
510309001276,74.15
510309001277,37.0
510309001278,81.1
510309001279,40.0
510309001280,86.0
510309001282,32.0
510309001283,36.0
510313000186,128.69
510313000190,72.6
510313000192,37.33
510313000938,34.34
510313001168,33.83
510313001170,43.83
510313001285,37.84
510313001286,32.0
510313001288,73.09
510313001289,52.33
510313001290,28.63
510313001291,35.95
510313001292,35.34
510313001293,77.91
510313001294,54.33
510313001295,26.83
510313001296,43.33
510313001297,72.29
510313001299,145.78
510313001300,30.83
510313001301,63.0
510313001302,
510313001303,39.33
510313001304,40.5
510313001305,45.0
510313001306,53.13
510313001307,74.47
510313001308,34.83
510313001309,42.0
510313001311,56.23
510313001312,41.0
510313001313,141.68
510313001314,46.34
510313001315,76.37
510313001316,64.2
510313001317,37.1
510313001319,80.26
510313001320,38.54
510313001321,160.75
510313001322,70.0
510313001323,48.33
510313001324,51.5
510313001325,44.33
510313001326,80.2
510313001327,154.63
510313001328,59.5
510313001399,50.33
510313001402,36.2
510313001857,117.69
510313001864,48.2
510313001867,41.33
510313001951,69.42
510313001952,26.83
510313001955,8.0
510313001997,31.34
510313002038,40.34
510313002039,33.34
510313002158,67.27
510313002159,30.83
510313002160,40.33
510313002198,48.71
510313002199,38.0
510313002200,55.33
510313002302,42.33
510313002303,72.05
510313002304,34.0
510313002305,47.34
510313002417,36.84
510313002418,35.82
510313002455,60.33
510313002456,44.34
510313002457,159.0
510313002458,128.94
510313002459,
510313002542,130.67
510313002543,79.85
510313002584,77.85
510313002585,45.3
510313002586,37.0
510313002587,42.53
510313002588,35.84
510313002753,81.9
510313002783,55.27
510313002787,38.0
510313002798,38.78
510313002850,165.47
510313002851,42.75
510313002852,47.3
510313002858,71.98
510313002968,40.83
510313003021,41.94
510313003025,85.02
510313003037,37.34
510315001330,25.5
510315001332,30.33
510315001333,35.0
510315001338,98.9
510315001339,29.1
510315001340,25.06
510315001341,14.67
510315002460,33.83
510315003017,
510318001342,30.24
510318001344,26.33
510318001345,39.48
510318001858,22.45
510321001346,33.85
510321001347,35.45
510324000381,23.0
510324001351,37.94
510324001352,2.0
510324001356,35.1
510324001357,28.5
510324001359,25.0
510324001361,32.0
510324001363,27.0
510324001365,30.0
510324001367,17.0
510324001369,37.0
510324001370,31.0
510324001372,26.0
510324001373,13.99
510324001374,41.89
510324001378,30.0
510324001379,19.0
510324001383,22.0
510324001385,35.75
510324001387,36.0
510324001389,25.0
510324001396,
510324001400,23.0
510324001404,24.0
510324001406,25.0
510324001407,32.0
510324001860,18.0
510324001861,51.0
510324001862,30.0
510324001863,19.0
510324001865,18.0
510324001894,46.68
510324001927,29.0
510324001928,33.0
510324001929,
510324002070,49.82
510324002075,20.78
510324002078,49.33
510324002080,50.86
510324002081,72.55
510324002082,71.05
510324002083,86.7
510324002214,33.5
510324002306,
510324002307,5.0
510324002424,
510324002425,
510324002807,19.0
510324002966,4.0
510324002988,4.75
510324003019,79.0
510324003020,
510324003023,15.0
510324003035,13.0
510327001409,34.98
510327001974,53.6
510327003030,
510330000385,20.83
510330000667,23.25
510330001045,20.92
510330001349,16.75
510330001412,38.0
510330001413,34.4
510330001415,31.8
510330001416,41.94
510330001417,20.75
510330001419,19.25
510330001420,20.7
510330001422,48.53
510330001423,28.78
510330001424,38.5
510330001425,23.0
510330001426,30.5
510330001428,34.29
510330001430,121.23
510330001434,42.9
510330001437,44.64
510330001438,95.44
510330001440,32.28
510330002161,24.96
510330002217,28.87
510330002628,
510330002797,
510333001408,37.06
510333001442,21.14
510333001444,33.5
510333001446,28.92
510333001447,71.02
510333001448,54.18
510333001449,25.5
510333001452,30.5
510333001455,27.5
510333001456,24.5
510333001457,48.81
510333001458,29.5
510333001459,35.21
510333001460,44.44
510333001461,16.5
510333001463,27.51
510333001464,24.5
510333001465,68.99
510333001466,53.84
510333001467,31.5
510333001468,30.5
510333001469,
510333001476,78.8
510333001477,62.23
510333001919,25.5
510333001998,17.0
510333002308,61.93
510333002996,6.86
510337000204,73.83
510337001479,34.0
510337001481,23.0
510337001485,12.14
510337001486,23.0
510337001871,51.44
510339000954,24.0
510339001492,65.17
510339001494,24.4
510339001495,37.32
510339001496,14.0
510339001498,54.05
510339001499,34.5
510339001501,16.0
510339001503,19.0
510339001507,15.0
510339001508,30.5
510339001509,17.0
510339001511,53.15
510339001869,31.0
510339001872,60.06
510339001975,50.38
510339002163,19.67
510339002164,69.22
510339002310,30.0
510339002545,32.5
510339002782,36.5
510339002803,49.19
510339002804,23.0
510342001512,6.14
510342001513,25.0
510342001514,19.55
510342001518,6.5
510342001520,4.2
510342001521,40.2
510342001522,28.52
510342001523,
510342001524,21.0
510342001526,
510342001527,2.6
510342002042,38.93
510342002461,20.86
510342002997,
510346002043,80.57
510346002044,33.5
510346002045,64.72
510346002046,25.15
510346002047,33.14
510346002048,23.5
510348001528,20.0
510348001529,6.75
510348001531,6.33
510348001532,29.48
510348001533,11.25
510348001534,20.33
510348001535,11.34
510348001536,21.75
510348001537,
510348001538,36.25
510348001539,23.29
510348001540,20.25
510348001541,13.25
510348002132,35.14
510351000221,38.48
510351000581,34.36
510351000958,45.97
510351001542,44.36
